2019-08-20 15:19:45.229 febs [main] INFO  com.neefull.fsp.AdminApplication - Starting AdminApplication on pc-wangpei with PID 6124 (D:\workspace\workspace_open\fsp\admin-web\target\classes started by Thinkpad in D:\workspace\workspace_open\fsp)
2019-08-20 16:58:29.883 febs [http-nio-8080-exec-7] INFO  p6spy - 2019-08-20 16:58:29 | 耗时 2 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 16:58:37.152 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:58:43.374 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:58:43.375 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:58:43.389 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:58:49.151 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:58:52.822 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:58:52 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:58:52.826 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:58:52 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 16:58:52.831 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 16:58:52 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 16:58:53.399 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 16:58:53 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 16:58:53.455 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 16:58:53 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 16:58:53.458 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 16:58:53 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 16:58:57.920 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:58:57 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 16:58:57.926 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:58:57 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 16:58:57.930 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 16:58:57 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 16:58:58.375 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:58:58.376 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:58:58.453 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 16:58:58 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 16:58:58.499 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 16:58:58 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 16:58:58.502 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 16:58:58 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 16:59:01.152 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:59:11.908 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:59:13.153 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:59:13.378 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:13.378 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:25.153 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:59:28.381 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:28.382 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:37.154 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:59:41.639 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 16:59:43.383 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:43.384 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:49.156 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 16:59:58.385 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 16:59:58.385 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:01.156 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:00:06.758 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:00:13.156 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:00:13.386 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:13.387 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:25.157 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:00:28.388 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:28.389 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:32.752 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:00:37.158 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:00:43.391 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:43.392 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:49.159 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:00:56.279 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:00:58.394 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:00:58.395 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:01.158 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:01:13.159 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:01:13.396 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:13.396 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:25.159 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:01:25.850 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:01:28.399 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:28.400 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:37.161 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:01:43.401 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:43.402 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:49.162 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:01:54.735 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:01:58.403 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:01:58.404 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:01.163 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:02:13.164 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:02:13.405 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:13.405 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:19.602 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:02:25.165 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:02:28.406 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:28.407 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:37.164 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:02:39.046 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:02:39 | 耗时 1 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:02:39.050 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:02:39 | 耗时 1 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:02:39.054 febs [http-nio-8080-exec-4] INFO  p6spy - 2019-08-20 17:02:39 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:02:39.440 febs [http-nio-8080-exec-1] INFO  p6spy - 2019-08-20 17:02:39 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 17:02:39.502 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:02:39 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 17:02:39.505 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:02:39 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 17:02:41.662 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 17:02:41 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:02:41.665 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 17:02:41 | 耗时 0 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:02:41.669 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 17:02:41 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:02:42.284 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 17:02:42 | 耗时 2 ms | SQL 语句：
SELECT m.* FROM t_menu m WHERE m.type <> 1 AND m.MENU_ID IN (SELECT DISTINCT rm.menu_id FROM t_role_menu rm LEFT JOIN t_role r ON (rm.role_id = r.role_id) LEFT JOIN t_user_role ur ON (ur.role_id = r.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei') ORDER BY m.order_num;
2019-08-20 17:02:42.350 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:02:42 | 耗时 1 ms | SQL 语句：
SELECT COUNT(1) FROM ( SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ) TOTAL;
2019-08-20 17:02:42.357 febs [http-nio-8080-exec-10] INFO  p6spy - 2019-08-20 17:02:42 | 耗时 3 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName, u.user_type userType FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE 1 = 1 GROUP BY u.username ORDER BY userId LIMIT 0,10;
2019-08-20 17:02:43.409 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:43.409 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:43.768 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:02:45.806 febs [http-nio-8080-exec-3] INFO  p6spy - 2019-08-20 17:02:45 | 耗时 0 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:02:45.858 febs [http-nio-8080-exec-2] INFO  p6spy - 2019-08-20 17:02:45 | 耗时 0 ms | SQL 语句：
SELECT DEPT_ID, PARENT_ID, DEPT_NAME, ORDER_NUM, CREATE_TIME, MODIFY_TIME FROM t_dept;
2019-08-20 17:02:45.883 febs [http-nio-8080-exec-6] INFO  p6spy - 2019-08-20 17:02:45 | 耗时 0 ms | SQL 语句：
SELECT ROLE_ID, ROLE_NAME, REMARK, CREATE_TIME, MODIFY_TIME FROM t_role;
2019-08-20 17:02:49.166 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:02:58.410 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:02:58.411 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:01.167 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:03:08.612 febs [FEBS_Scheduler_QuartzSchedulerThread] INFO  p6spy - 
2019-08-20 17:03:13.166 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_MisfireHandler] INFO  p6spy - 
2019-08-20 17:03:13.410 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:13.411 febs [QuartzScheduler_FEBS_Scheduler-pc-wangpei1566288981086_ClusterManager] INFO  p6spy - 
2019-08-20 17:03:19.677 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 17:03:19 | 耗时 0 ms | SQL 语句：
SELECT r.* FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) WHERE u.username = 'wangpei';
2019-08-20 17:03:19.680 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 17:03:19 | 耗时 0 ms | SQL 语句：
SELECT m.perms FROM t_role r LEFT JOIN t_user_role ur ON (r.role_id = ur.role_id) LEFT JOIN t_user u ON (u.user_id = ur.user_id) LEFT JOIN t_role_menu rm ON (rm.role_id = r.role_id) LEFT JOIN t_menu m ON (m.menu_id = rm.menu_id) WHERE u.username = 'wangpei' AND m.perms IS NOT NULL AND m.perms <> '';
2019-08-20 17:03:19.685 febs [http-nio-8080-exec-8] INFO  p6spy - 2019-08-20 17:03:19 | 耗时 1 ms | SQL 语句：
SELECT u.user_id userId, u.username, u.email, u.mobile, u.password, u.status, u.create_time createTime, u.ssex sex, u.dept_id deptId, u.last_login_time lastLoginTime, u.modify_time modifyTime, u.description, u.avatar, u.theme, u.is_tab isTab, d.dept_name deptName, GROUP_CONCAT(r.role_id) roleId, GROUP_CONCAT(r.ROLE_NAME) roleName FROM t_user u LEFT JOIN t_dept d ON (u.dept_id = d.dept_id) LEFT JOIN t_user_role ur ON (u.user_id = ur.user_id) LEFT JOIN t_role r ON r.role_id = ur.role_id WHERE u.username = 'wangpei' GROUP BY u.username;
2019-08-20 17:03:20.056 febs [http-nio-8080-exec-5] INFO  p6spy - 2019-08-20 17:03:20 | 耗时 2 ms | SQL 语句：
